train/critic_loss,time/time_elapsed,train/ent_coef,rollout/ep_len_mean,train/actor_loss,train/n_updates,time/episodes,train/ent_coef_loss,time/total_timesteps,train/learning_rate,time/fps,rollout/success_rate,rollout/ep_rew_mean
229.85995483398438,55,0.949469268321991,56.25,-87.88667297363281,124,4,-0.07801733911037445,225,0.0005,4,0.0,-50.414951249999994
43.54181671142578,58,0.8838692307472229,46.375,-29.002155303955078,270,8,-0.3812270164489746,371,0.0005,6,0.0,-46.08549375
20.7657413482666,61,0.847239077091217,38.083333333333336,-38.098045349121094,356,12,-0.30530300736427307,457,0.0005,7,0.0,-43.7550775
26.10794448852539,63,0.8156033158302307,33.875,-9.443802833557129,441,16,-0.5630525350570679,542,0.0005,8,0.0,-42.0765806875
27.103443145751953,67,0.7572744488716125,34.2,-2.8506014347076416,583,20,-0.8781296014785767,684,0.0005,10,0.0,-42.0288681
28.976730346679688,86,0.5444315075874329,56.125,-13.301273345947266,1246,24,-1.7433393001556396,1347,0.0005,15,0.0,-52.07055591666667
0.8777568936347961,111,0.346626877784729,79.78571428571429,-1.4113292694091797,2133,28,-3.329496383666992,2234,0.0005,20,0.0,-62.264455535714276
0.9980469942092896,121,0.28607067465782166,81.25,16.260868072509766,2499,32,-3.6208114624023438,2600,0.0005,21,0.0,-62.878098125
0.7595459222793579,128,0.255632221698761,78.69444444444444,29.132766723632812,2732,36,-3.625748634338379,2833,0.0005,22,0.0,-62.093265388888895
0.5010308027267456,131,0.23982129991054535,74.225,33.43135070800781,2868,40,-4.047696590423584,2969,0.0005,22,0.0,-60.10469095
0.6690590381622314,134,0.22992929816246033,69.47727272727273,37.25335693359375,2956,44,-4.1342058181762695,3057,0.0005,22,0.0,-57.94213675
0.6743912696838379,141,0.20430606603622437,68.77083333333333,33.70722198486328,3200,48,-4.4541168212890625,3301,0.0005,23,0.0,-57.222078145833336
0.2975160479545593,143,0.1951444000005722,65.3076923076923,34.057334899902344,3295,52,-4.7866010665893555,3396,0.0005,23,0.0,-55.66085746153847
0.887003481388092,146,0.1864250898361206,62.339285714285715,35.83781433105469,3390,56,-4.495668411254883,3491,0.0005,23,0.0,-54.219741392857145
0.12039190530776978,148,0.1801026165485382,59.4,35.07450866699219,3463,60,-4.626875400543213,3564,0.0005,23,0.0,-53.08548746666666
0.4234219789505005,150,0.17417879402637482,56.796875,34.767601013183594,3534,64,-4.826923847198486,3635,0.0005,24,0.0,-52.044749359375
0.13462316989898682,153,0.16599096357822418,54.955882352941174,33.54145812988281,3636,68,-4.740460395812988,3737,0.0005,24,0.0,-51.1723459117647
0.10185454785823822,156,0.15720894932746887,53.52777777777778,35.04597473144531,3753,72,-5.034239768981934,3854,0.0005,24,0.0,-50.68292906944444
0.16352002322673798,160,0.14799034595489502,52.4078947368421,35.9627571105957,3882,76,-4.740475654602051,3983,0.0005,24,0.0,-50.39280671052631
0.681542694568634,167,0.13217975199222565,52.8625,35.725494384765625,4128,80,-4.852654457092285,4229,0.0005,25,0.0,-50.288826462500005
0.3218621015548706,170,0.12657944858074188,51.51190476190476,35.44256591796875,4226,84,-4.464308738708496,4327,0.0005,25,0.0,-49.63940336904763
0.30092358589172363,172,0.12322370707988739,49.875,34.93352508544922,4288,88,-4.566428184509277,4389,0.0005,25,0.0,-49.05418935227272
0.3457845151424408,174,0.1183389276266098,48.72826086956522,35.3792724609375,4382,92,-5.048943996429443,4483,0.0005,25,0.0,-48.47401019565217
0.8851585388183594,177,0.11357132345438004,47.6875,36.997894287109375,4477,96,-4.588625907897949,4578,0.0005,25,0.0,-47.980426875000006
0.2550660967826843,179,0.1096527948975563,46.62,35.644561767578125,4561,100,-4.630998611450195,4662,0.0005,25,0.0,-47.44130064000001
0.13779522478580475,181,0.10686194151639938,44.98,35.02500915527344,4622,104,-4.760538578033447,4723,0.0005,26,0.0,-46.94207400000001
0.3531729578971863,183,0.1036682277917862,44.23,34.69581985473633,4693,108,-4.7217559814453125,4794,0.0005,26,0.0,-46.73774780000001
0.20012958347797394,185,0.10124379396438599,43.95,34.21179962158203,4751,112,-5.319857120513916,4852,0.0005,26,0.0,-46.62995842
0.22249005734920502,186,0.09904559701681137,43.63,32.91795349121094,4804,116,-4.090468406677246,4905,0.0005,26,0.0,-46.56231932000001
0.12569141387939453,188,0.09630753099918365,42.89,33.63237762451172,4872,120,-4.410384178161621,4973,0.0005,26,0.0,-46.282795750000005
0.23616211116313934,190,0.09386920928955078,36.89,34.55851364135742,4935,124,-5.028678894042969,5036,0.0005,26,0.0,-43.61254664
0.23797152936458588,192,0.09118807315826416,28.73,34.87816619873047,5006,128,-4.555906295776367,5107,0.0005,26,0.0,-39.870495
0.5738427639007568,194,0.08877599984407425,25.73,35.290225982666016,5072,132,-4.844933032989502,5173,0.0005,26,0.0,-38.468608290000006
0.2016019970178604,195,0.08696445822715759,23.93,34.601837158203125,5125,136,-4.91352653503418,5226,0.0005,26,0.0,-37.66167825
0.314703106880188,198,0.08442561328411102,23.31,34.466041564941406,5199,140,-4.426098346710205,5300,0.0005,26,0.0,-37.19230031
0.44340333342552185,200,0.08179658651351929,23.23,34.34918212890625,5279,144,-4.8401055335998535,5380,0.0005,26,0.0,-37.19241442
0.2493869662284851,201,0.08026595413684845,21.27,32.96246337890625,5327,148,-4.645190238952637,5428,0.0005,26,0.0,-36.66898952
0.6324387788772583,203,0.07849162817001343,20.88,34.80509948730469,5383,152,-4.660473346710205,5484,0.0005,26,0.0,-36.664027020000006
0.23746488988399506,205,0.0757199376821518,20.84,33.32567596435547,5474,156,-4.630867958068848,5575,0.0005,27,0.0,-36.59487334
0.3112564980983734,207,0.07429714500904083,20.6,32.958858489990234,5523,160,-4.08078670501709,5624,0.0005,27,0.0,-36.557082400000006
0.5231865048408508,209,0.07226187735795975,20.58,33.017738342285156,5592,164,-4.018280982971191,5693,0.0005,27,0.0,-36.360990369999996
0.29523277282714844,211,0.07006566971540451,20.34,34.06587219238281,5670,168,-4.538758277893066,5771,0.0005,27,0.0,-36.209534239999996
0.47424212098121643,213,0.06789752840995789,19.96,34.84789276123047,5749,172,-5.191719055175781,5850,0.0005,27,0.0,-35.85477108
0.7354644536972046,215,0.06609566509723663,19.35,35.193214416503906,5817,176,-5.168422222137451,5918,0.0005,27,0.0,-35.403932100000006
0.3709098994731903,217,0.06462711095809937,17.46,33.16017150878906,5874,180,-4.313173294067383,5975,0.0005,27,0.0,-34.765505399999995
0.17974713444709778,218,0.06335679441690445,16.97,32.240257263183594,5923,184,-3.8050413131713867,6024,0.0005,27,0.0,-34.7628693
0.11927296221256256,221,0.06134726107120514,17.18,33.9364013671875,6006,188,-4.0491485595703125,6107,0.0005,27,0.0,-34.703766130000005
0.26225417852401733,223,0.05961993336677551,16.98,34.07342529296875,6080,192,-3.6773219108581543,6181,0.0005,27,0.0,-34.63664586
0.1138482466340065,224,0.058470167219638824,16.53,33.49247741699219,6130,196,-4.23038387298584,6231,0.0005,27,0.0,-34.46271226
0.157448872923851,226,0.05694291740655899,16.37,34.04930877685547,6198,200,-3.863765239715576,6299,0.0005,27,0.0,-34.42622209
0.3068280518054962,228,0.05552149936556816,16.45,33.781829833984375,6267,204,-4.022600173950195,6368,0.0005,27,0.0,-34.294246879999996
0.6383552551269531,230,0.054431892931461334,16.29,33.21338653564453,6322,208,-5.202914237976074,6423,0.0005,27,0.0,-34.155355119999996
0.11165469884872437,232,0.052931610494852066,16.42,33.26789855957031,6393,212,-4.275694370269775,6494,0.0005,27,0.0,-34.189506179999995
0.48861414194107056,234,0.051084037870168686,16.84,33.96826934814453,6488,216,-3.217288017272949,6589,0.0005,28,0.0,-34.189284470000004
0.2222837209701538,236,0.0498100183904171,16.86,33.91123962402344,6558,220,-3.550227165222168,6659,0.0005,28,0.0,-34.16531239
0.4274478852748871,238,0.048942919820547104,16.7,33.66721725463867,6605,224,-4.387038230895996,6706,0.0005,28,0.0,-34.08894112
0.2708211839199066,240,0.04763383790850639,16.74,33.361976623535156,6680,228,-4.199885845184326,6781,0.0005,28,0.0,-34.31417603
0.2963827848434448,243,0.04616363346576691,16.93,34.05506134033203,6765,232,-4.163802146911621,6866,0.0005,28,0.0,-34.602241160000005
0.2816714942455292,245,0.04505249485373497,17.1,33.747920989990234,6835,236,-4.659759521484375,6936,0.0005,28,0.0,-34.63177327
0.14914622902870178,247,0.043791983276605606,17.12,32.27207565307617,6911,240,-2.768359661102295,7012,0.0005,28,0.0,-34.84435983000001
0.2541663944721222,249,0.04253478720784187,17.15,33.6692008972168,6994,244,-3.6263091564178467,7095,0.0005,28,0.0,-34.892912540000005
0.2230512797832489,251,0.04140409454703331,17.45,33.34291076660156,7072,248,-2.7972769737243652,7173,0.0005,28,0.0,-34.81888907
0.2035723626613617,253,0.04049469903111458,17.53,33.45415115356445,7136,252,-4.401824951171875,7237,0.0005,28,0.0,-34.680470510000006
0.30996787548065186,255,0.03958870843052864,17.28,33.00149917602539,7202,256,-3.597811698913574,7303,0.0005,28,0.0,-34.677052429999996
0.17964580655097961,257,0.038816578686237335,17.36,32.693572998046875,7259,260,-4.225081443786621,7360,0.0005,28,0.0,-34.696127559999994
0.8531968593597412,259,0.038042619824409485,17.25,36.477195739746094,7317,264,-5.677793025970459,7418,0.0005,28,0.0,-34.89686461
1.0380874872207642,262,0.03709034621715546,17.69,38.23760986328125,7439,268,-2.2787609100341797,7540,0.0005,28,0.0,-35.13246214
0.5067151188850403,264,0.03664645925164223,17.48,31.03445816040039,7497,272,-0.5269409418106079,7598,0.0005,28,0.0,-35.09600234
0.3135230243206024,265,0.03599221259355545,17.35,33.248619079589844,7552,276,-3.2044668197631836,7653,0.0005,28,0.0,-35.16377086
0.36698442697525024,267,0.03553830459713936,17.28,34.507572174072266,7602,280,-3.5191242694854736,7703,0.0005,28,0.0,-35.35535847
0.3492078185081482,268,0.03517763316631317,17.21,32.035030364990234,7644,284,-2.5386266708374023,7745,0.0005,28,0.0,-35.37514063
0.3733922243118286,269,0.03472590819001198,16.9,33.11775207519531,7696,288,-2.9995274543762207,7797,0.0005,28,0.0,-35.26172316
0.37723061442375183,272,0.03400541841983795,16.93,33.48078155517578,7773,292,-3.1162290573120117,7874,0.0005,28,0.0,-35.40800499
0.6597527265548706,273,0.033481813967227936,16.93,32.877498626708984,7823,296,-2.879688024520874,7924,0.0005,28,0.0,-35.60380137999999
0.34216994047164917,274,0.03302259370684624,16.74,33.1253662109375,7872,300,-2.7476487159729004,7973,0.0005,29,0.0,-35.66395505
0.833766758441925,276,0.03246614336967468,16.56,33.554603576660156,7923,304,-3.726067543029785,8024,0.0005,29,0.0,-35.68431036
0.848488986492157,277,0.03188100457191467,16.52,33.47119140625,7974,308,-2.136587142944336,8075,0.0005,29,0.0,-35.616498199999995
0.4169694781303406,279,0.03133430331945419,16.31,33.06916427612305,8024,312,-3.3768296241760254,8125,0.0005,29,0.0,-35.38290779
0.6288449168205261,281,0.03048109821975231,16.05,33.0445442199707,8093,316,-3.2223243713378906,8194,0.0005,29,0.0,-35.276005389999995
0.35736194252967834,282,0.029882462695240974,15.91,32.54365539550781,8149,320,-2.946256399154663,8250,0.0005,29,0.0,-35.31957214
0.3615095615386963,284,0.029318545013666153,16.03,32.26317596435547,8208,324,-3.5420939922332764,8309,0.0005,29,0.0,-35.05133787
0.33158743381500244,286,0.028731105849146843,15.86,32.68293762207031,8266,328,-2.4491260051727295,8367,0.0005,29,0.0,-35.01416211
0.32530662417411804,287,0.028239401057362556,15.55,32.61839294433594,8320,332,-1.7360930442810059,8421,0.0005,29,0.0,-34.82228275999999
0.21992868185043335,289,0.02782563492655754,15.34,32.47542953491211,8369,336,-2.6530661582946777,8470,0.0005,29,0.0,-34.78451077
0.1889248490333557,290,0.027435794472694397,15.07,31.783750534057617,8418,340,-2.9993088245391846,8519,0.0005,29,0.0,-34.75489517
0.3595910966396332,292,0.027037812396883965,14.8,32.00413131713867,8474,344,-2.150477647781372,8575,0.0005,29,0.0,-34.54546274
0.28264564275741577,293,0.026589764282107353,14.6,32.210487365722656,8532,348,-1.4940180778503418,8633,0.0005,29,0.0,-34.37409914
0.11689630150794983,295,0.026270035654306412,14.44,32.122310638427734,8580,352,-1.4356473684310913,8681,0.0005,29,0.0,-34.41428417
0.49574437737464905,297,0.025794943794608116,14.36,32.19636535644531,8638,356,-1.921313762664795,8739,0.0005,29,0.0,-34.416380999999994
0.21305543184280396,298,0.02538125403225422,14.32,32.030357360839844,8691,360,-2.5369691848754883,8792,0.0005,29,0.0,-34.25027881999999
0.16823096573352814,300,0.025041364133358,14.24,31.730335235595703,8741,364,-1.6515671014785767,8842,0.0005,29,0.0,-34.17756701999999
0.22797229886054993,301,0.024591324850916862,13.65,31.763463973999023,8804,368,-1.9423872232437134,8905,0.0005,29,0.0,-33.84962012999999
0.5367162823677063,304,0.024092035368084908,13.83,32.3409309387207,8880,372,-0.7819503545761108,8981,0.0005,29,0.0,-33.738507659999996
0.4211800694465637,305,0.023798614740371704,13.84,32.451194763183594,8936,376,-2.9626574516296387,9037,0.0005,29,0.0,-33.74357553
0.2852852940559387,307,0.023375824093818665,14.02,31.004714965820312,9004,380,-1.55031156539917,9105,0.0005,29,0.0,-33.50057094
0.15845075249671936,309,0.02294991724193096,14.26,31.16936492919922,9070,384,0.04765508323907852,9171,0.0005,29,0.0,-33.40856853
0.3886926472187042,311,0.022567708045244217,14.37,32.235496520996094,9133,388,-1.020106554031372,9234,0.0005,29,0.0,-33.36610627
0.08004344254732132,313,0.022138826549053192,14.18,32.798362731933594,9191,392,-1.1607884168624878,9292,0.0005,29,0.0,-33.30979119
0.2616420388221741,314,0.021801024675369263,14.23,32.233787536621094,9246,396,-1.793804407119751,9347,0.0005,29,0.0,-33.22617483999999
0.2419530749320984,316,0.02141374908387661,14.34,32.05436706542969,9306,400,-1.2571220397949219,9407,0.0005,29,0.0,-33.05075191
0.2879446744918823,317,0.021165385842323303,14.33,31.921527862548828,9356,404,-1.9773372411727905,9457,0.0005,29,0.0,-33.119549039999995
0.18319480121135712,319,0.02101261541247368,14.3,31.851512908935547,9404,408,-2.424239158630371,9505,0.0005,29,0.0,-33.14939701
0.38095223903656006,320,0.02077265828847885,14.26,32.42527770996094,9450,412,-1.2673158645629883,9551,0.0005,29,0.0,-33.32049624
0.5405631065368652,322,0.020506303757429123,14.13,32.84820556640625,9506,416,-0.9486962556838989,9607,0.0005,29,0.0,-33.35766322
0.5180376768112183,324,0.0201983954757452,14.27,32.151268005371094,9576,420,0.7101040482521057,9677,0.0005,29,0.0,-33.29664999
0.35661953687667847,325,0.02017841674387455,14.13,32.930015563964844,9621,424,-2.5239295959472656,9722,0.0005,29,0.0,-33.385787799999996
0.14664167165756226,327,0.019887197762727737,14.09,31.356037139892578,9675,428,-0.026829756796360016,9776,0.0005,29,0.0,-33.38530299999999
0.15161548554897308,328,0.019729122519493103,14.06,31.874359130859375,9726,432,-0.9351482391357422,9827,0.0005,29,0.0,-33.30859555
0.11646708846092224,329,0.01960599608719349,14.04,32.303916931152344,9773,436,-1.1345417499542236,9874,0.0005,29,0.0,-33.1231155
0.22734996676445007,331,0.019475562497973442,14.06,31.68471336364746,9824,440,-1.897851586341858,9925,0.0005,29,0.0,-33.011921169999994
0.3420619070529938,333,0.01926749385893345,14.24,32.86140823364258,9898,444,-1.317699909210205,9999,0.0005,29,0.0,-33.16064309
0.17460040748119354,358,0.019125094637274742,14.24,32.53309631347656,9956,448,0.42172130942344666,10057,0.0005,28,0.0,-33.136702639999996
0.10031110793352127,360,0.018929610028862953,14.32,31.937946319580078,10012,452,-0.027163732796907425,10113,0.0005,28,0.0,-33.00770531
0.27046769857406616,361,0.018830731511116028,14.24,31.553232192993164,10062,456,-0.2402419000864029,10163,0.0005,28,0.0,-32.89359207999999
0.18554843962192535,363,0.018703194335103035,14.23,31.736557006835938,10114,460,-0.7177415490150452,10215,0.0005,28,0.0,-32.84284067
0.10341032594442368,365,0.01849786564707756,14.55,32.14436340332031,10196,464,-1.600220799446106,10297,0.0005,28,0.0,-32.859723810000006
0.4267194867134094,367,0.018306618556380272,14.48,31.557628631591797,10252,468,-0.4370238482952118,10353,0.0005,28,0.0,-32.767208870000005
0.08706479519605637,368,0.018165264278650284,14.22,30.780109405517578,10302,472,-0.3860248327255249,10403,0.0005,28,0.0,-32.916506420000005
0.573763370513916,370,0.018151236698031425,14.08,31.920530319213867,10344,476,-1.4568055868148804,10445,0.0005,28,0.0,-32.88538176
0.1955198049545288,371,0.018009699881076813,13.95,32.40980529785156,10399,480,-2.3200831413269043,10500,0.0005,28,0.0,-32.892065220000006
0.22649461030960083,373,0.017883816733956337,13.85,32.222412109375,10455,484,-0.3015335202217102,10556,0.0005,28,0.0,-32.66499055
0.21366973221302032,374,0.017758628353476524,13.72,31.09378433227539,10505,488,-0.867793619632721,10606,0.0005,28,0.0,-32.56492572
0.38002222776412964,376,0.017687655985355377,13.66,31.592185974121094,10557,492,-0.7836228609085083,10658,0.0005,28,0.0,-32.367406700000004
0.13890591263771057,377,0.01749764196574688,13.68,31.46431541442871,10614,496,-0.15872761607170105,10715,0.0005,28,0.0,-32.408768179999996
0.14172989130020142,379,0.017455533146858215,13.57,31.15374755859375,10663,500,0.2891712188720703,10764,0.0005,28,0.0,-32.663389360000004
0.22755008935928345,380,0.0174521803855896,13.63,31.231910705566406,10719,504,-0.4065622091293335,10820,0.0005,28,0.0,-32.65944317
0.6792309284210205,382,0.017393924295902252,13.77,31.831871032714844,10781,508,0.6170649528503418,10882,0.0005,28,0.0,-32.58910065999999
0.28027772903442383,384,0.01733456552028656,13.93,31.773983001708984,10843,512,0.4868174195289612,10944,0.0005,28,0.0,-32.35785244
0.1819143295288086,385,0.017339715734124184,13.91,32.28418731689453,10897,516,-0.1789529174566269,10998,0.0005,28,0.0,-32.35868011
0.36574336886405945,387,0.017297327518463135,13.7,32.30707550048828,10946,520,0.4323136508464813,11047,0.0005,28,0.0,-32.35832748
0.10923907905817032,388,0.017247416079044342,13.69,31.847734451293945,10990,524,1.0419540405273438,11091,0.0005,28,0.0,-32.44157167
0.32830172777175903,390,0.017121881246566772,13.65,31.79779624938965,11040,528,-0.379681795835495,11141,0.0005,28,0.0,-32.347902430000005
0.11389084905385971,391,0.01697428897023201,13.71,31.307064056396484,11097,532,1.0439722537994385,11198,0.0005,28,0.0,-32.34710054
0.18606111407279968,393,0.016877446323633194,13.75,31.540363311767578,11148,536,0.5394425988197327,11249,0.0005,28,0.0,-32.31797102
0.27550843358039856,394,0.016831910237669945,13.71,31.025592803955078,11195,540,1.4599831104278564,11296,0.0005,28,0.0,-32.424549060000004
0.17364606261253357,395,0.01683890074491501,13.4,31.241708755493164,11238,544,1.2988591194152832,11339,0.0005,28,0.0,-32.16015994
0.12172332406044006,397,0.0168010126799345,13.3,30.516754150390625,11286,548,0.35840943455696106,11387,0.0005,28,0.0,-32.1965297
0.3277721107006073,399,0.01660042256116867,13.41,31.599437713623047,11353,552,-0.938431441783905,11454,0.0005,28,0.0,-32.2966039
0.6429718732833862,401,0.016434285789728165,13.6,31.955949783325195,11422,556,1.321274995803833,11523,0.0005,28,0.0,-32.22741667
0.6270004510879517,403,0.01637336052954197,13.87,32.352027893066406,11501,560,-2.8053414821624756,11602,0.0005,28,0.0,-32.42634146
0.41460084915161133,405,0.015984930098056793,13.64,31.60483169555664,11560,564,-0.8341690301895142,11661,0.0005,28,0.0,-32.3329967
0.16296474635601044,406,0.015738239511847496,13.63,31.41383934020996,11615,568,-1.221895456314087,11716,0.0005,28,0.0,-32.382395609999996
0.2538047432899475,408,0.01563856564462185,13.7,31.128864288330078,11672,572,-0.5890910625457764,11773,0.0005,28,0.0,-32.18385017
0.23284590244293213,409,0.01572274975478649,13.76,31.595762252807617,11720,576,0.5955713987350464,11821,0.0005,28,0.0,-32.191934159999995
0.16085468232631683,410,0.015654442831873894,13.64,31.5051212310791,11763,580,0.4912549555301666,11864,0.0005,28,0.0,-32.28746076
0.1862015426158905,412,0.01567826420068741,13.59,30.927265167236328,11814,584,-1.961599588394165,11915,0.0005,28,0.0,-32.48445786
0.24097523093223572,413,0.015583815984427929,13.54,31.643299102783203,11859,588,-2.604222059249878,11960,0.0005,28,0.0,-32.62423425
0.2072065770626068,414,0.015417645685374737,13.51,31.967002868652344,11908,592,-0.01197497546672821,12009,0.0005,28,0.0,-32.65583292
